user_id,Gender,Height_inch,Weight_lb,height_mtr,weight_kgs,BMI,age,activity,BMR,calories_per_day
5205002,Male,69.31943753,172.4550996,1.760713713,78.22425354,25.23271219,38,2,1788.287872,2458.895823
120176,Male,69.5732598,191.5471767,1.767160799,86.88426697,27.8220421,32,3,1952.642265,3026.59551
6110980,Male,69.67436795,192.0916777,1.769728946,87.13124827,27.8202115,34,1,1943.776916,2332.532299
2500262,Male,69.22921912,177.5926996,1.758422166,80.5546278,26.05218756,28,1,1887.490934,2264.989121
3273494,Male,64.44838768,162.6190973,1.636989047,73.76272158,27.52614448,26,5,1745.084514,3315.660577
324466,Male,67.45120933,177.8459883,1.713260717,80.66951752,27.48289921,34,5,1825.350327,3468.165621
486534,Male,73.49486112,214.819848,1.866769472,97.44056449,27.96136772,28,2,2177.048751,2993.442032
1333936,Male,70.96856341,204.4101633,1.802601511,92.71881479,28.534378,36,2,2024.478497,2783.657933
3230308,Male,74.69552272,225.5123865,1.897266277,102.2906144,28.41706446,31,3,2239.500278,3471.225431
3567740,Male,68.18809667,190.2684255,1.731977655,86.30423566,28.77050871,40,4,1872.317528,3229.747735
6866830,Male,69.85602232,207.9166862,1.774342967,94.30934553,29.95570825,25,4,2107.017811,3634.605724
1859126,Male,67.197511,177.3135637,1.706816779,80.42801399,27.60791044,30,1,1845.923343,2215.108012
3199887,Male,67.8417924,192.741685,1.723181527,87.42608638,29.44279108,34,3,1924.231737,2982.559193
2918268,Male,70.87698711,218.2315386,1.800275473,98.98808006,30.54252737,21,3,2212.371827,3429.176332
827573,Male,71.24311166,192.017261,1.809575036,87.09749345,26.59821328,26,1,2017.944885,2421.533862
3771109,Male,74.46298656,219.8129065,1.891359859,99.70537589,27.87213521,36,1,2166.593838,2599.912605
2433553,Male,69.55326838,183.7510973,1.766653017,83.34802773,26.70501393,28,5,1930.469075,3667.891243
1730413,Male,70.60702552,183.5773805,1.793418448,83.26923118,25.88935848,39,2,1868.168126,2568.731174
2843087,Male,67.94562981,183.7041775,1.725818997,83.32674528,27.97653525,25,3,1929.834943,2991.244161
2468408,Male,72.18599228,215.8686135,1.833524204,97.91627613,29.1260502,20,2,2221.171565,3054.110903
833159,Male,68.07265309,177.5548634,1.729045388,80.5374656,26.93922956,32,3,1845.132864,2859.95594
6114540,Male,68.64032508,176.0119591,1.743464257,79.83761655,26.26524563,30,4,1856.335536,3202.178799
905914,Male,68.82921624,200.3308195,1.748262092,90.86845708,29.73035344,39,4,1950.781052,3365.097315
1481355,Male,68.02018827,181.9867345,1.727712782,82.54772688,27.654259,39,1,1824.776856,2189.732227
724793,Male,73.63143058,215.5545587,1.870238337,97.77382339,27.95301697,36,4,2129.039174,3672.592576
3015066,Male,67.35327101,171.160452,1.710773084,77.63701174,26.5267469,36,1,1768.368044,2122.041652
2228211,Male,73.8418844,214.0325038,1.875583864,97.08343146,27.59765256,39,1,2101.765083,2522.118099
1674456,Male,66.35812083,170.0538326,1.685496269,77.13505804,27.15164955,19,1,1864.158904,2236.990685
2241885,Male,72.17355644,198.6850217,1.833208334,90.12193636,26.8167948,26,1,2071.954515,2486.345418
4535056,Male,71.40851816,205.6189565,1.813776361,93.26711372,28.35052216,26,3,2105.76931,3263.942431
2066032,Male,70.66886319,198.0235635,1.794989125,89.82190422,27.87780746,23,5,2068.776785,3930.675892
4139312,Male,65.83816921,164.9889856,1.672289498,74.83768396,26.76069658,33,5,1730.342992,3287.651685
2212623,Male,71.76579929,202.2305956,1.822851302,91.73018032,27.60639907,40,3,1993.831563,3090.438923
858911,Male,70.86876641,201.9315351,1.800066667,91.59452887,28.26782236,18,4,2129.975758,3674.208182
4044785,Male,69.84381304,188.6862465,1.774032851,85.58657192,27.19457751,28,2,1965.308541,2702.299244
4672185,Male,70.40874857,198.7388741,1.788382214,90.14636338,28.18561579,25,3,2056.327763,3187.308033
2390843,Male,70.82560268,173.9635774,1.798970308,78.908487,24.38235923,40,1,1803.620812,2164.344975
732905,Male,66.67560706,183.4383373,1.693560419,83.20616229,29.01042568,18,4,1959.376856,3379.925077
1486366,Male,65.98696793,183.8309641,1.676068985,83.38425467,29.68248599,34,2,1844.16696,2535.72957
2138248,Male,68.52705806,170.8884308,1.740587275,77.5136251,25.58506001,30,2,1822.596163,2506.069724
4444675,Male,68.31206374,184.778848,1.735126419,83.81420722,27.83911318,23,2,1954.932365,2688.032001
707316,Male,68.26284966,169.2250347,1.733876381,76.75912194,25.53252329,20,4,1876.708479,3237.322127
3868444,Male,66.47556185,197.6464093,1.688479271,89.65083009,31.44581453,19,2,2039.507126,2804.322299
56326,Male,64.36248027,149.4575874,1.634806999,67.79276598,25.3659059,28,1,1647.458796,1976.950555
2618513,Male,68.77133617,174.33661,1.746791939,79.0776916,25.91621804,32,5,1833.87088,3484.354671
4704276,Male,72.43374602,200.0852325,1.839817149,90.75706078,26.81211648,37,5,2009.332288,3817.731348
3455794,Male,70.95200887,194.2886699,1.802181025,88.12778636,27.1341384,23,1,2048.899535,2458.679442
2124586,Male,72.50942559,206.7491709,1.84173941,93.77976993,27.64730479,31,2,2093.091367,2878.000629
877021,Male,70.38183211,197.4315108,1.787698536,89.55335385,28.02162304,26,5,2040.944152,3877.793889
3364489,Male,72.33756922,216.7134777,1.837374258,98.29949978,29.11763198,32,2,2146.849552,2951.918135
3087322,Male,72.05664499,220.1345171,1.830238783,99.85125588,29.80835597,19,5,2253.178178,4281.038538
1314875,Male,70.03711499,175.9780798,1.778942721,79.82224917,25.22319117,40,4,1806.140686,3115.592684
764740,Male,69.24254056,189.6278521,1.75876053,86.01367669,27.80699705,31,4,1943.084241,3351.820317
1762429,Male,64.36945333,154.0080914,1.634984115,69.85683819,26.13255362,34,4,1635.416924,2821.094194
1145753,Male,69.49493766,188.41922,1.765171417,85.46545084,27.42943205,26,4,1972.725782,3402.951974
1328690,Male,64.60809855,172.3159674,1.641045703,78.16114428,29.0234848,28,5,1794.635066,3409.806625
1948987,Male,71.41147486,210.4306105,1.813851461,95.44964148,29.01154535,18,1,2190.520872,2628.625046
909109,Male,68.75379072,175.3679699,1.746346284,79.5455082,26.08284328,33,4,1833.342111,3162.515141
2200222,Male,67.51751984,157.9186188,1.714945004,71.63062214,24.35557171,23,4,1775.463304,3062.6742
1867910,Male,69.44033828,202.3082973,1.763784592,91.76542519,29.49768899,23,5,2079.922637,3951.85301
2271536,Male,66.53435218,176.1892785,1.689972545,79.91804721,27.98243894,34,5,1803.085598,3425.862636
2718052,Male,68.08994144,178.4530134,1.729484513,80.94485925,27.06175249,34,5,1837.414229,3491.087035
2530955,Male,68.01907816,174.2651629,1.727684585,79.04528377,26.48177224,23,3,1884.916635,2921.620784
609179,Male,66.17479389,166.6806079,1.680839765,75.6049903,26.76072247,31,4,1758.942671,3034.176107
808493,Male,70.80440883,196.2684623,1.798431984,89.02580435,27.52503443,27,3,2032.268186,3150.015689
4178285,Male,68.21250769,192.8151779,1.732597695,87.45942217,29.13473948,40,4,1888.67697,3257.967773
1401783,Male,70.69384087,199.9628571,1.795623558,90.70155228,28.13093262,30,5,2033.716547,3864.061439
3287117,Male,71.89704464,216.0530515,1.826184934,97.99993574,29.38571619,30,3,2150.6061,3333.439455
1293087,Male,71.27946177,209.9001307,1.810498329,95.20902008,29.04569942,25,3,2137.87588,3313.707614
3377766,Male,65.09903528,164.2584621,1.653515496,74.50632434,27.25063332,35,5,1702.605866,3234.951146
338696,Male,66.48892899,173.3524558,1.688818796,78.63128713,27.56952457,40,5,1743.827656,3313.272545
2038555,Male,72.0219746,202.7466375,1.829358155,91.9642528,27.48030605,25,3,2102.387289,3258.700297
2664320,Male,68.36301257,179.9490893,1.736420519,81.62346731,27.07105747,18,1,1959.162125,2350.99455
4409508,Male,69.9221434,181.7318342,1.776022442,82.43210614,26.13361552,26,4,1936.106205,3339.783204
3760407,Male,73.18775885,201.2193177,1.858969075,91.27147275,26.41135777,23,3,2121.403791,3288.175876
4843081,Male,68.64407033,172.5485876,1.743559386,78.26665895,25.74561714,36,3,1793.764609,2780.335144
875228,Male,69.80036002,184.2920655,1.772929145,83.59340657,26.59434297,33,1,1903.064657,2283.677588
5567689,Male,65.42070794,167.5520316,1.661685982,76.00026112,27.52435637,23,4,1809.104932,3120.706007
3620788,Male,68.78657402,175.8387974,1.74717898,79.75907179,26.12794775,21,2,1918.331228,2637.705439
1231619,Male,66.274408,158.3873105,1.683369963,71.84321694,25.35284045,22,1,1769.179919,2123.015903
1705121,Male,72.38756904,199.4468992,1.838644254,90.4675179,26.76068694,30,1,2052.315106,2462.778127
763906,Male,68.03961633,174.3694764,1.728206255,79.09259954,26.48162946,23,1,1885.838752,2263.006502
2659175,Male,71.76036373,211.5616698,1.822713239,95.96268093,28.88455469,21,4,2181.747212,3763.51394
959647,Male,70.92014453,196.8353004,1.801371671,89.28291758,27.51450579,35,4,1982.932257,3420.558143
4075442,Male,72.69562419,220.8663652,1.846468854,100.1832163,29.38400555,18,1,2272.831653,2727.397983
2931548,Male,71.08385997,207.5855821,1.805530043,94.15915936,28.88372051,26,1,2113.970961,2536.765153
717281,Male,70.09134432,220.5234124,1.780320146,100.0276557,31.55904684,34,4,2128.27584,3671.275824
1478429,Male,71.61388605,210.0399245,1.818992706,95.27242943,28.79422042,38,2,2054.670654,2825.17215
2442934,Male,75.98117435,226.4740345,1.929921828,102.7268103,27.58064172,29,5,2275.743566,4323.912776
2934521,Male,71.29965637,199.2722748,1.811011272,90.38830967,27.55941268,32,1,2023.580898,2428.297078
6495359,Male,66.9168323,160.4322106,1.69968754,72.77076727,25.18945507,28,3,1749.550063,2711.802598
1911691,Male,71.11362477,202.9933107,1.806286069,92.07614179,28.22110717,30,4,2058.223617,3550.435739
219396,Male,70.59838073,195.543445,1.793198871,88.6969423,27.5836501,27,1,2025.042815,2430.051378
2260727,Male,68.50818615,183.6472483,1.740107928,83.30092265,27.5104339,25,4,1936.733266,3340.864883
1004962,Male,63.84472157,147.8870155,1.621655928,67.08036713,25.50809366,35,3,1583.285106,2454.091914
1508799,Male,68.81943046,184.7185032,1.748013534,83.7868353,27.42118416,31,4,1906.697223,3289.05271
605670,Male,67.09741797,187.0986004,1.704274416,84.86642835,29.21842997,40,4,1838.277874,3171.029333
1286968,Male,66.32659676,163.7471546,1.684695558,74.27439935,26.16955194,36,3,1708.420172,2648.051267
3220627,Male,70.02605946,200.9174543,1.77866191,91.13454993,28.80688133,23,2,2078.716129,2858.234678
2940681,Male,65.64191854,170.2141085,1.667304731,77.2077579,27.77352322,19,3,1855.929633,2876.690931
3961026,Male,67.2317042,186.2747971,1.707685287,84.49275777,28.9736902,29,4,1909.620206,3294.094855
2476481,Male,71.29393137,202.9447711,1.810865857,92.05412461,28.07182784,20,5,2128.243773,4043.663168
3052318,Male,69.46082632,202.9705011,1.764304989,92.06579553,29.57678648,28,5,2050.358816,3895.681751
3906056,Male,68.89701917,196.1362692,1.749984287,88.96584262,29.05059274,23,2,2034.030043,2796.791309
1047880,Male,69.61776378,180.506932,1.7682912,81.8765003,26.18494703,38,1,1842.862824,2211.435389
418406,Male,69.13768335,188.6300736,1.756097157,85.56109234,27.74464938,35,2,1908.245579,2623.837671
1599297,Male,68.61211617,187.7391929,1.742747751,85.15699599,28.03827371,33,2,1909.453214,2625.498169
3243195,Male,64.82115564,158.8772736,1.646457353,72.06546029,26.58435898,29,5,1705.919731,3241.24749
1813432,Male,66.944999,171.1050044,1.700402975,77.61186116,26.84258803,34,2,1776.352015,2442.48402
2239837,Male,68.93958288,185.7787464,1.751065405,84.26775314,27.48252795,24,3,1962.526721,3041.916418
3416488,Male,64.03168839,157.8504266,1.626404885,71.5996907,27.0678528,23,2,1730.066468,2378.841393
2649743,Male,66.93307845,151.1991529,1.700100193,68.58272616,23.7282501,38,4,1623.591375,2800.695122
2515688,Male,69.74866358,195.2413161,1.771616055,88.55989905,28.21615927,31,4,1984.978052,3424.087139
7307621,Male,71.09427331,188.6813886,1.805794542,85.58436842,26.24567689,29,1,1974.608874,2369.530649
2612329,Male,73.04959537,218.711327,1.855459722,99.20570824,28.81599362,35,1,2148.22114,2577.865368
2707896,Male,74.34901306,206.0172853,1.888464932,93.44779247,26.2030109,18,3,2200.611166,3410.947307
2869088,Male,70.18487721,189.9158723,1.782695881,86.14432035,27.10641773,25,2,1997.854911,2747.050503
975663,Male,71.52691556,212.2544283,1.816783655,96.27691064,29.16860894,24,4,2162.700109,3730.657688
3346105,Male,68.87912739,171.8504651,1.749529836,77.94999617,25.46674219,32,5,1819.598673,3457.23748
4547871,Male,67.6758559,179.2992321,1.71896674,81.32869729,27.52383012,36,3,1823.803703,2826.89574
544503,Male,71.70111636,212.039012,1.821208356,96.17919953,28.99758899,31,5,2115.990177,4020.381336
1887422,Male,68.79205081,197.679446,1.747318091,89.66581527,29.36858044,28,4,2008.397965,3464.48649
2389859,Male,66.6869927,174.7392882,1.693849615,79.26034321,27.62525206,28,1,1836.719721,2204.063666
4361905,Male,73.0584631,195.592886,1.855684963,88.71936835,25.76380148,36,5,1995.889356,3792.189776
4361900,Male,73.54269461,206.1003672,1.867984443,93.48547776,26.79153777,19,2,2183.933074,3002.907977
794002,Male,71.82777662,198.9735653,1.824425526,90.25281743,27.11493004,35,4,2008.11178,3463.99282
6929953,Male,76.47287987,246.2323213,1.942411149,111.6890111,29.60248171,23,1,2447.363775,2936.836529
3510499,Male,70.93325026,213.2449979,1.801704557,96.72622509,29.79731178,18,1,2202.082415,2642.498898
677624,Male,72.43950075,230.2341099,1.839963319,104.4323504,30.84726911,18,2,2328.544452,3201.748622
3627944,Male,72.09919305,212.8456118,1.831319503,96.54506675,28.78736046,26,2,2160.206945,2970.284549
1648502,Male,68.22696925,192.4516764,1.732965019,87.2945408,29.06748736,32,4,1940.973465,3348.179227
825478,Male,67.76009464,172.2164506,1.721106404,78.11600426,26.37087738,40,5,1753.06886,3330.830833
2096718,Male,61.76450938,135.5442014,1.568818538,61.4817654,24.9804872,34,3,1485.49064,2302.510492
1192078,Male,68.69498934,195.1158961,1.744852729,88.50300954,29.06969565,40,3,1909.395508,2959.563037
810154,Male,71.4777451,214.980508,1.815534726,97.51343858,29.58389491,35,4,2104.440112,3630.159194
2491553,Male,71.65292552,207.0691249,1.819984308,93.9248985,28.35603132,21,4,2152.058226,3712.30044
1011022,Male,71.75147642,198.1190658,1.822487501,89.86522329,27.05593461,32,2,2022.14416,2780.44822
287015,Male,72.16236709,207.8643173,1.832924124,94.28559141,28.06443834,20,3,2170.439734,3364.181588
1795081,Male,70.44802027,183.2389784,1.789379715,83.11573469,25.95841843,22,5,1979.585025,3761.211548
3340099,Male,68.25704702,185.6465964,1.733728994,84.20781095,28.01495655,18,4,1993.689464,3439.114325
2367456,Male,66.80278237,165.1101731,1.696790672,74.89265364,26.01253532,38,1,1709.549983,2051.45998
2484731,Male,67.45286184,160.0094086,1.713302691,72.57898767,24.72536506,27,3,1760.601192,2728.931847
1873983,Male,69.78150595,188.0708013,1.772450251,85.3074109,27.15430255,39,1,1885.827475,2262.99297
1377443,Male,67.44822369,174.3878691,1.713184882,79.10094232,26.95089492,40,5,1762.725661,3349.178756
1338092,Male,65.69282981,168.2325864,1.668597877,76.30895533,27.40767114,32,3,1755.702799,2721.339338
2818371,Male,61.79532636,135.8944475,1.56960129,61.64063423,25.02006335,36,1,1474.494729,1769.393675
1729344,Male,73.60836469,220.0337782,1.869652463,99.80556152,28.55176565,35,3,2163.760707,3353.829096
2513021,Male,64.18148293,169.800144,1.630209666,77.01998692,28.98120991,30,1,1759.682037,2111.618444
4085899,Male,69.32485803,193.2792655,1.760851394,87.6699286,28.27517112,36,4,1933.150041,3334.683821
1110969,Male,70.40472368,195.4227106,1.788279981,88.64217815,27.7184786,39,1,1940.184012,2328.220815
213287,Male,63.05530147,157.4379016,1.601604657,71.41257266,27.83966679,31,4,1660.472169,2864.314492
2882612,Male,67.70487821,170.1364282,1.719703907,77.17252274,26.09488227,21,5,1868.452427,3550.05961
2234022,Male,77.44661995,232.6510789,1.967144147,105.5286682,27.27081312,18,1,2408.363194,2890.035833
4153914,Male,69.67461416,177.5980091,1.7697352,80.55703614,25.72094385,35,5,1845.66998,3506.772962
5464692,Male,71.17481376,185.212105,1.80784027,84.01072913,25.70482443,31,3,1940.191359,3007.296606
712182,Male,67.97335037,185.0250567,1.726523099,83.92588552,28.15471567,23,4,1952.114077,3367.396783
52317,Male,68.96188761,184.0257013,1.751631945,83.4725859,27.20559031,19,2,1985.770268,2730.434119
740638,Male,74.8609076,225.2808194,1.901467053,102.1855774,28.26259232,27,5,2267.37487,4308.012253
2908349,Male,65.73577387,148.1405965,1.669688656,67.19538945,24.10285467,40,5,1575.277241,2993.026758
6908062,Male,67.44504068,162.8445191,1.713104033,73.86497111,25.16929536,31,2,1751.161495,2407.847056
2848408,Male,65.92282216,175.4240323,1.674439683,79.57093766,28.38020055,36,4,1776.775809,3064.938271
4098706,Male,67.66159283,172.0595559,1.718604458,78.04483808,26.42362005,27,5,1839.20975,3494.498524
2630866,Male,69.68548314,181.9367014,1.770011272,82.52503226,26.34108372,37,3,1859.543951,2882.293125
2806447,Male,71.32147602,192.9478736,1.811565491,87.51961188,26.66842115,39,1,1936.418644,2323.702373
2632059,Male,71.35821063,195.9370728,1.81249855,88.87548873,27.05369978,30,5,2016.924476,3832.156504
1843366,Male,65.28274066,163.9576346,1.658181613,74.36987139,27.04785567,36,4,1696.280452,2926.083781
4889391,Male,71.54249121,203.7834348,1.817179277,92.43453576,27.99230835,22,3,2123.133776,3290.857353
2777486,Male,67.06412395,178.5148196,1.703428748,80.97289405,27.90562262,23,4,1899.370562,3276.41422
3552664,Male,63.9016449,140.4347054,1.62310178,63.70005889,24.17955621,30,5,1571.069863,2985.03274
5271888,Male,71.16515427,194.0605842,1.807594918,88.02432851,26.94018025,35,2,1968.612171,2706.841734
2369845,Male,68.29955581,182.2333597,1.734808718,82.65959409,27.46566234,34,1,1863.934436,2236.721323
2414888,Male,68.79287754,179.0865294,1.74733909,81.23221704,26.60565292,37,5,1830.073255,3477.139185
792756,Male,59.98186507,112.9029394,1.523539373,51.21187009,22.06293425,37,4,1299.454578,2241.559146
519448,Male,68.36201272,188.7861666,1.736395123,85.63189488,28.4013144,26,4,1960.422814,3381.729354
3278351,Male,68.25856986,171.3503235,1.733767674,77.72313594,25.85642706,33,1,1801.642589,2161.971107
2471561,Male,75.00994433,221.4540891,1.905252586,100.4498032,27.67221802,38,3,2170.389043,3364.103017
5171474,Male,68.44619221,199.3828807,1.738533282,90.43847962,29.92176684,23,3,2048.668028,3175.435443
3711597,Male,64.98549836,159.1123104,1.650631658,72.1720711,26.48919909,30,3,1702.720484,2639.216751
2472036,Male,70.7152956,209.1614742,1.796168508,94.87397141,29.4071492,21,3,2153.144601,3337.374131
2250353,Male,74.43050131,228.3751789,1.890534733,103.5891541,28.98310869,18,1,2342.517094,2811.020513
3835423,Male,62.27340148,154.2806907,1.581744398,69.98048706,27.97076542,39,1,1576.095231,1891.314277
2601050,Male,66.90478234,164.3599627,1.699381471,74.5523642,25.8154478,32,2,1746.939457,2402.041754
4066515,Male,70.18999922,195.7178851,1.78282598,88.77606694,27.93045381,32,2,1986.873666,2731.951291
3138204,Male,71.077766,183.7270955,1.805375256,83.3371407,25.56840424,25,1,1970.383883,2364.46066
1840120,Male,76.11667468,240.6381035,1.933363537,109.1515186,29.20133694,25,1,2393.925155,2872.710187
3997429,Male,71.27670183,205.1761096,1.810428226,93.06624191,28.3941945,21,1,2135.278944,2562.334733
3685077,Male,69.34236641,197.2179398,1.761296107,89.45647975,28.83679923,19,5,2073.789547,3940.20014
302908,Male,68.04679597,177.123991,1.728388618,80.34202533,26.89428361,39,1,1794.484811,2153.381774
2007767,Male,69.29593206,172.346493,1.760116674,78.17499045,25.23393166,19,3,1916.500429,2970.575666
1395085,Male,73.49120494,218.6737556,1.866676605,99.18866615,28.46583193,31,2,2180.881204,2998.711656
3673204,Male,66.32096748,167.2146255,1.684552574,75.84721641,26.72824894,29,1,1777.792621,2133.351145
3912572,Male,71.87325229,211.3227764,1.825580608,95.85432079,28.76137644,19,4,2195.298446,3786.889819
669067,Male,67.30657484,172.0652212,1.709587001,78.04740781,26.70398464,37,5,1766.665709,3356.664847
3738225,Male,68.87855263,182.3090981,1.749515237,82.69394843,27.0170714,25,2,1933.080647,2657.98589
3980562,Male,70.78669502,194.6955725,1.797982054,88.31235412,27.31811675,35,5,1967.730473,3738.687898
2458866,Male,69.98440497,192.1441105,1.777603886,87.15503137,27.58179215,33,2,1954.90672,2687.99674
2314425,Male,67.65910955,171.7029461,1.718541383,77.88308273,26.37079024,29,5,1823.331074,3464.32904
1980006,Male,69.16246988,190.8490701,1.756726735,86.5676114,28.05091377,30,5,1956.545003,3717.435506
2849723,Male,69.21363249,205.6994606,1.758026265,93.30362973,30.18893697,36,2,2009.962461,2763.698384
1761241,Male,68.00062599,177.6018026,1.7272159,80.55875684,27.00346538,28,5,1871.699432,3556.22892
1375810,Male,66.36163569,153.3216862,1.685585547,69.54549029,24.47751785,20,1,1751.991723,2102.390068
3805984,Male,67.67141355,174.7245343,1.718853904,79.25365096,26.8250999,18,5,1917.325801,3642.919022
6209261,Male,67.78453796,198.3117562,1.721727264,89.95262612,30.34485967,27,1,2006.184604,2407.421524
2092583,Male,66.86303976,189.4091241,1.69832121,85.91446342,29.7869897,32,1,1904.210695,2285.052834
3770631,Male,70.86686943,199.6571752,1.800018484,90.56289741,27.95093751,18,1,2115.622819,2538.747383
4346364,Male,72.24472362,203.3698816,1.83501598,92.24695133,27.3950641,26,5,2102.387189,3994.535659
227375,Male,67.60605862,180.2548158,1.717193889,81.76214241,27.72768389,27,5,1890.123496,3591.234642
2481452,Male,69.698448,197.052357,1.770340579,89.38137272,28.51893949,37,3,1954.939828,3030.156734
2797035,Male,68.06434894,188.3757463,1.728834463,85.44573152,28.58798526,32,4,1913.197303,3300.265348
1482814,Male,63.11825358,160.7567033,1.603203641,72.91795456,28.36985373,21,2,1750.192702,2406.514965
1220264,Male,70.50545687,187.1357502,1.790838604,84.8832792,26.46727644,27,2,1970.87562,2709.953977
3121794,Male,74.2979207,229.0943169,1.887167186,103.9153494,29.17823041,34,5,2236.537374,4249.42101
2914732,Male,66.51858876,167.0766424,1.689572155,75.78462838,26.54774507,18,3,1854.272642,2874.122595
2188709,Male,70.46566325,182.802806,1.789827847,82.91789038,25.88366217,40,4,1854.664734,3199.296666
4813040,Male,67.65327039,182.4812286,1.718393068,82.77202544,28.03099787,21,4,1945.558928,3356.089151
1742465,Male,68.32437947,183.2152093,1.735439239,83.10495322,27.59358218,39,2,1836.440314,2525.105431
3273153,Male,75.53321134,227.9452477,1.918543568,103.3941408,28.09005545,26,1,2299.633487,2759.560184
3211669,Male,65.4782668,164.4870988,1.663147977,74.61003212,26.97338451,29,3,1749.738364,2712.094464
3623388,Male,71.36589596,214.9987451,1.812693757,97.52171079,29.67921659,24,3,2177.912152,3375.763836
835793,Male,72.17513685,203.963892,1.833248476,92.5163897,27.52808569,37,2,2030.431785,2791.843704
3170672,Male,67.41824071,166.5421432,1.712423314,75.54218382,25.76127013,35,2,1746.910807,2402.00236
2187463,Male,63.70326374,152.5711781,1.618062899,69.20506582,26.43303835,37,1,1597.370524,1916.844629
2990678,Male,72.08989925,210.1259588,1.831083441,95.3114539,28.42685564,25,4,2149.753241,3708.32434
3462742,Male,65.51362316,173.1788274,1.664046028,78.55253068,28.36805179,29,2,1804.952351,2481.809483
3561138,Male,64.01117262,151.1313144,1.625883785,68.55195516,25.93228861,31,3,1633.071408,2531.260682
1701134,Male,66.65949285,182.7465136,1.693151118,82.8923566,28.91498977,31,5,1866.410493,3546.179938
3561137,Male,72.61046888,216.590561,1.84430591,98.24374575,28.8827803,32,1,2149.595583,2579.514699
703774,Male,67.00648013,197.7992998,1.701964595,89.72017999,30.97341511,26,1,1999.719182,2399.663019
697702,Male,69.66711517,192.5588995,1.769544725,87.34317634,27.8936851,34,3,1946.626853,3017.271621
299290,Male,65.0785235,174.7435096,1.652994497,79.26225801,29.00838995,40,5,1734.397064,3295.354421
6867014,Male,69.21820494,189.1995012,1.758142405,85.81938015,27.76369568,28,2,1960.471701,2695.648589
3932899,Male,67.24770259,188.0026669,1.708091646,85.27650568,29.22853574,24,2,1954.712165,2687.729227
2900572,Male,70.21494716,192.8774853,1.783459658,87.48768431,27.50555051,25,4,2016.900976,3479.154183
2253936,Male,67.17035935,186.9887403,1.706127127,84.81659669,29.13788772,29,3,1913.3267,2965.656384
3540025,Male,69.43764789,195.4473861,1.763716256,88.65337076,28.49953782,18,4,2070.66419,3571.895728
2367049,Male,70.69342426,184.9419493,1.795612976,83.88818867,26.01808611,34,2,1911.879454,2628.834249
607962,Male,65.05718061,150.5808782,1.652452387,68.3022817,25.01366344,31,4,1643.097163,2834.342605
2398105,Male,68.37178369,188.4277984,1.736643306,85.46934193,28.33929924,20,5,1999.09114,3798.273165
1688235,Male,66.41641417,193.6010915,1.68697692,87.8159063,30.85708565,26,1,1965.658619,2358.790343
6281327,Male,71.11617663,202.6559193,1.806350886,91.92310375,28.17217949,25,1,2090.13097,2508.157164
1332491,Male,70.43386716,186.5502327,1.789020226,84.61769315,26.43812675,31,4,1939.063352,3344.884283
315083,Male,67.75177607,188.4753203,1.720895112,85.49089749,28.86762627,22,1,1977.792429,2373.350915
1532135,Male,68.82198029,197.6167878,1.748078299,89.63739401,29.3337414,39,4,1933.589309,3335.441558
3927324,Male,72.6644055,219.8772978,1.8456759,99.73458326,29.27756101,34,2,2157.397807,2966.421985
3560661,Male,78.99874235,269.9896985,2.006568056,122.4651673,30.41618858,23,2,2629.618877,3615.725956
3954798,Male,67.17597236,176.4475043,1.706269698,80.03517637,27.49068428,26,3,1867.389321,2894.453447
3430488,Male,66.73559172,166.2519654,1.69508403,75.41056149,26.24518933,40,3,1702.276515,2638.528599
1127598,Male,67.04611688,160.1561156,1.702971369,72.64553279,25.04922077,29,3,1742.678436,2701.151576
2982598,Male,74.01300646,227.9405038,1.879930364,103.391989,29.25521978,36,2,2211.992957,3041.490316
6773166,Male,65.19475139,154.7416927,1.655946685,70.18959388,25.59646724,18,2,1759.484957,2419.291816
6007664,Male,67.52710166,167.2095862,1.715188382,75.84493062,25.78118681,26,4,1813.720004,3128.667008
2437908,Male,67.7692942,170.2967629,1.721340073,77.24524928,26.06984329,37,5,1761.493501,3346.837653
953778,Male,69.36005929,177.7424282,1.761745506,80.62254349,25.9758729,18,3,1958.122063,3035.089197
3648720,Male,69.43562471,178.3665548,1.763664868,80.90564232,26.01037913,18,2,1963.028854,2699.164674
547989,Male,64.98108569,151.0138427,1.650519577,68.49867094,25.14437155,40,2,1583.643214,2177.50942
5403926,Male,68.03773355,175.4451381,1.728158432,79.58051108,26.64646574,26,2,1872.191133,2574.262808
2524546,Male,72.36522872,195.0138368,1.838076809,88.45671626,26.18204119,20,4,2092.098622,3608.870124
2761806,Male,70.13360612,202.9880554,1.781393595,92.07375802,29.01456717,40,3,1977.548268,3065.199815
206947,Male,67.99520031,152.6228718,1.727078088,69.22851367,23.20924746,40,3,1632.662176,2530.626373
1391836,Male,67.04058976,188.6050995,1.70283098,85.54976429,29.50364894,24,1,1955.835735,2347.002882
1752123,Male,73.16407985,213.5094923,1.858367628,96.84619763,28.04266674,18,4,2232.526432,3851.108094
4086691,Male,70.57511154,194.7925404,1.792607833,88.35633799,27.49584862,28,5,2013.211943,3825.102692
450749,Male,69.15777785,177.7239791,1.756607557,80.61417513,26.12533817,28,4,1887.396403,3255.758794
559176,Male,73.98669002,217.5791623,1.879261927,98.69216739,27.94525368,28,5,2200.777024,4181.476345
